date,market,channel,campaign,currency,spend,impressions,clicks,conversions,attributed_revenue
15-12-2025,KSA,Tik Tok,Year End Gifting,SAR,16260.0,631045.0,7428.0,34.0,89244.34
15-12-2025,KSA,YT,Always-On Brand,SAR,41235.12,1104191.0,7885.0,26.0,70062.18
15-12-2025,KSA,YouTube,Year End Gifting,SAR,442633.68,10921035.0,76046.0,196.0,519462.28
15-12-2025,KSA,Programmatic,Always-On Brand,SAR,127678.94,9905639.0,8276.0,17.0,45142.82
15-12-2025,KSA,Display,Year End Gifting,SAR,198583.55,16520951.0,15453.0,21.0,58492.16
15-12-2025,KSA,tv,Always-On Brand,SAR,523384.55,10388529.0,0.0,0.0,0.0
15-12-2025,KSA,TV,Year End Gifting,SAR,137452.5,2677995.0,0.0,0.0,0.0
15-12-2025,KSA,OOH,Always-On Brand,SAR,102004.09,5198517.0,0.0,0.0,0.0
15-12-2025,KSA,Out of Home,Year End Gifting,SAR,52466.85,2707586.0,0.0,0.0,0.0
15-12-2025,Egypt,PaidSearch,Always-On Brand,EGP,948974.43,453569.0,28356.0,377.0,3783247.9
15-12-2025,Egypt,Search,Year End Gifting,EGP,1501918.14,731072.0,39768.0,549.0,5844148.18
15-12-2025,Egypt,Meta,Always-On Brand,EGP,1091034.45,2634721.0,34040.0,184.0,1927031.62
15-12-2025,Egypt,Facebook/Instagram,Year End Gifting,EGP,1595085.82,4348356.0,53781.0,344.0,3516521.61
15-12-2025,Egypt,Tik Tok,Always-On Brand,EGP,335263.18,1035966.0,13768.0,53.0,543097.91
15-12-2025,Egypt,Tik Tok,Year End Gifting,EGP,1294152.72,4366329.0,64214.0,271.0,2957426.29
15-12-2025,Egypt,youtube,Always-On Brand,EGP,761961.16,1338274.0,10408.0,40.0,434672.7
15-12-2025,Egypt,youtube,Year End Gifting,EGP,1179852.51,2258660.0,14241.0,47.0,499243.96
15-12-2025,Egypt,Programmatic,Always-On Brand,EGP,408599.54,2566574.0,2366.0,4.0,39565.36
15-12-2025,Egypt,Programmatic,Year End Gifting,EGP,876919.23,5314836.0,4974.0,9.0,96141.99
15-12-2025,Egypt,Television,Always-On Brand,EGP,750845.97,1189939.0,0.0,0.0,0.0
15-12-2025,Egypt,tv,Year End Gifting,EGP,2040906.51,3059552.0,0.0,0.0,0.0
15-12-2025,Egypt,OOH,Always-On Brand,EGP,633820.63,2375627.0,0.0,0.0,0.0
15-12-2025,Egypt,ooh,Year End Gifting,EGP,25642.68,93355.0,0.0,0.0,0.0
22-12-2025,UAE,PaidSearch,Always-On Brand,AED,191317.56,1182525.0,83668.0,1136.0,2869437.75
22-12-2025,UAE,Search,Year End Gifting,AED,266923.23,1676148.0,117812.0,1541.0,4087751.01
22-12-2025,UAE,meta,Always-On Brand,AED,151215.22,4794848.0,45187.0,246.0,626177.51
22-12-2025,UAE,META,Year End Gifting,AED,325329.07,10150358.0,111538.0,737.0,1959285.87
22-12-2025,UAE,TikTok,Always-On Brand,AED,224198.39,9552084.0,135320.0,558.0,1407150.67
22-12-2025,UAE,TikTok,Year End Gifting,AED,79400.95,3283567.0,36704.0,135.0,338103.92
22-12-2025,UAE,YT,Always-On Brand,AED,181518.53,4230911.0,33967.0,108.0,284799.15
22-12-2025,UAE,youtube,Year End Gifting,AED,171698.72,4517844.0,32312.0,126.0,338882.18
22-12-2025,UAE,Programmatic Display,Always-On Brand,AED,85845.76,7073784.0,6552.0,12.0,32615.36
22-12-2025,UAE,Display,Year End Gifting,AED,153913.85,12360646.0,10275.0,18.0,44419.78
22-12-2025,UAE,Television,Always-On Brand,AED,443015.98,9256380.0,0.0,0.0,0.0
22-12-2025,UAE,tv,Year End Gifting,AED,51348.03,1050280.0,0.0,0.0,0.0
22-12-2025,UAE,Out of Home,Always-On Brand,AED,86132.91,4424188.0,0.0,0.0,0.0
22-12-2025,UAE,ooh,Year End Gifting,AED,34010.61,1833659.0,0.0,0.0,0.0
22-12-2025,KSA,Paid Search,Always-On Brand,SAR,377161.2,2575356.0,168619.0,2297.0,6730656.44
22-12-2025,KSA,Paid Search,Year End Gifting,SAR,192036.82,1177415.0,79403.0,1170.0,3302924.12
22-12-2025,KSA,meta,Always-On Brand,SAR,383232.29,12140841.0,136017.0,1010.0,2807213.36
22-12-2025,KSA,Facebook/Instagram,Year End Gifting,SAR,236914.71,6797043.0,74204.0,472.0,1334491.24
22-12-2025,KSA,tiktok,Always-On Brand,SAR,147218.62,6745020.0,90581.0,402.0,1164767.33
22-12-2025,KSA,Tik Tok,Year End Gifting,SAR,268008.45,13167736.0,177949.0,805.0,2217526.13
22-12-2025,KSA,YouTube,Always-On Brand,SAR,264521.3,6480612.0,42656.0,132.0,387892.45
22-12-2025,KSA,YouTube,Year End Gifting,SAR,206926.91,5296767.0,39071.0,134.0,381551.94
22-12-2025,KSA,Programmatic Display,Always-On Brand,SAR,97188.64,7568213.0,6068.0,9.0,26142.59
22-12-2025,KSA,Programmatic Display,Year End Gifting,SAR,220629.12,16938745.0,16266.0,32.0,85199.6
22-12-2025,KSA,Television,Always-On Brand,SAR,244477.18,4531242.0,0.0,0.0,0.0
22-12-2025,KSA,TV,Year End Gifting,SAR,342367.47,6683451.0,0.0,0.0,0.0
22-12-2025,KSA,ooh,Always-On Brand,SAR,106793.73,5597605.0,0.0,0.0,0.0
22-12-2025,KSA,ooh,Year End Gifting,SAR,59650.56,2678922.0,0.0,0.0,0.0
22-12-2025,Egypt,Search,Always-On Brand,EGP,431846.52,201670.0,12852.0,191.0,2060281.16
22-12-2025,Egypt,PaidSearch,Year End Gifting,EGP,1865775.48,858990.0,59865.0,883.0,9119244.13
22-12-2025,Egypt,Meta,Always-On Brand,EGP,1624019.95,3836791.0,46946.0,329.0,3570437.17
22-12-2025,Egypt  ,META,Year End Gifting,EGP,1196463.65,2991660.0,35063.0,246.0,2653268.91
22-12-2025,Egypt,TikTok,Always-On Brand,EGP,741745.69,2499872.0,29931.0,98.0,1038211.43
22-12-2025,Egypt,tiktok,Year End Gifting,EGP,751316.66,2170265.0,26716.0,121.0,1257827.26
22-12-2025,Egypt,YT,Always-On Brand,EGP,497739.58,906937.0,7212.0,23.0,241215.15
22-12-2025,Egypt  ,YouTube,Year End Gifting,EGP,1431266.23,2719176.0,20140.0,71.0,741582.23
22-12-2025,Egypt,Programmatic Display,Always-On Brand,EGP,561187.26,3752829.0,3807.0,7.0,75349.29
22-12-2025,Egypt,Display,Year End Gifting,EGP,797549.28,5208489.0,4097.0,7.0,76200.28
22-12-2025,Egypt,TV,Always-On Brand,EGP,791366.99,1152216.0,0.0,0.0,0.0
22-12-2025,Egypt,tv,Year End Gifting,EGP,1934311.87,2711768.0,0.0,0.0,0.0
22-12-2025,Egypt,ooh,Always-On Brand,EGP,146408.35,550465.0,0.0,0.0,0.0
22-12-2025,Egypt,ooh,Year End Gifting,EGP,494645.08,1917899.0,0.0,0.0,0.0
29-12-2025,UAE,Search,Always-On Brand,AED,69508.94,407659.0,25198.0,384.0,960709.8
29-12-2025,UAE,paid_search,Year End Gifting,AED,321906.65,2373882.0,141090.0,1953.0,5363332.53
29-12-2025,UAE,Meta,Always-On Brand,AED,78594.92,2255141.0,26345.0,173.0,469569.59
29-12-2025,UAE,meta,Year End Gifting,AED,402063.14,11969118.0,141446.0,824.0,2044020.62
29-12-2025,UAE  ,Tik Tok,Always-On Brand,AED,116480.01,4849037.0,64662.0,302.0,828115.35
29-12-2025,UAE,tiktok,Year End Gifting,AED,177971.92,8160793.0,110081.0,474.0,1243249.37
29-12-2025,UAE,YT,Always-On Brand,AED,258926.54,6518443.0,43794.0,148.0,391500.11
29-12-2025,UAE,YouTube,Year End Gifting,AED,133410.26,3399815.0,22212.0,67.0,167355.04
29-12-2025,UAE,Programmatic Display,Always-On Brand,AED,107608.51,8342832.0,8866.0,15.0,38826.57
29-12-2025,UAE,Programmatic,Year End Gifting,AED,118413.85,8675015.0,6945.0,13.0,32005.9
29-12-2025,UAE  ,TV,Always-On Brand,AED,312033.03,6514580.0,0.0,0.0,0.0
29-12-2025,UAE,TV,Year End Gifting,AED,176764.29,3639727.0,0.0,0.0,0.0
29-12-2025,UAE,OOH,Always-On Brand,AED,67724.98,3259779.0,0.0,0.0,0.0
29-12-2025,UAE,ooh,Year End Gifting,AED,42714.81,2084532.0,0.0,0.0,0.0
29-12-2025,KSA,paid_search,Always-On Brand,SAR,266892.13,1571789.0,101502.0,1387.0,3948506.6
29-12-2025,KSA,Paid Search,Year End Gifting,SAR,281462.34,1860062.0,107682.0,1299.0,3640235.38
29-12-2025,KSA,Facebook/Instagram,Always-On Brand,SAR,313830.35,8715620.0,107709.0,693.0,1971042.41
29-12-2025,KSA,Facebook/Instagram,Year End Gifting,SAR,295285.67,9427728.0,92632.0,547.0,1510042.19
29-12-2025,KSA,TikTok,Always-On Brand,SAR,211325.94,8496483.0,106468.0,449.0,1259660.39
29-12-2025,KSA,TikTok,Year End Gifting,SAR,165848.36,7383219.0,104149.0,374.0,1050338.46
29-12-2025,KSA,youtube,Always-On Brand,SAR,171214.93,4367829.0,31174.0,93.0,264088.18
29-12-2025,KSA,YT,Year End Gifting,SAR,297085.12,7389607.0,54892.0,193.0,506924.62
29-12-2025,KSA,Programmatic Display,Always-On Brand,SAR,138715.47,11119241.0,10859.0,16.0,43079.38
29-12-2025,KSA,Programmatic,Year End Gifting,SAR,187145.6,15123308.0,12719.0,22.0,63014.96
29-12-2025,KSA,Television,Always-On Brand,SAR,421458.25,8684608.0,0.0,0.0,0.0
29-12-2025,KSA,TV,Year End Gifting,SAR,190156.0,3617812.0,0.0,0.0,0.0
29-12-2025,KSA,Out of Home,Always-On Brand,SAR,65962.34,3467814.0,0.0,0.0,0.0
29-12-2025,KSA,ooh,Year End Gifting,SAR,91924.28,4490406.0,0.0,0.0,0.0
29-12-2025,Egypt,Paid Search,Always-On Brand,EGP,1725052.97,841474.0,44034.0,696.0,7558840.17
29-12-2025,Egypt,Paid Search,Year End Gifting,EGP,677027.24,361506.0,23122.0,340.0,3665882.29
29-12-2025,Egypt,Facebook/Instagram,Always-On Brand,EGP,988559.23,2380406.0,26280.0,147.0,1483099.78
29-12-2025,Egypt,meta,Year End Gifting,EGP,1490809.09,3431426.0,35434.0,216.0,2230963.93
29-12-2025,Egypt,Tik Tok,Always-On Brand,EGP,830717.84,3010629.0,33793.0,163.0,1659420.26
29-12-2025,Egypt,Tik Tok,Year End Gifting,EGP,678358.78,2126822.0,28466.0,150.0,1564300.75
29-12-2025,Egypt,YouTube,Always-On Brand,EGP,1348064.21,2431999.0,15242.0,59.0,644757.01
29-12-2025,Egypt,youtube,Year End Gifting,EGP,497864.02,1020723.0,6919.0,25.0,271008.75
29-12-2025,Egypt,Programmatic,Always-On Brand,EGP,1042777.99,6672213.0,6302.0,9.0,92753.76
29-12-2025,Egypt,Programmatic Display,Year End Gifting,EGP,213474.5,1441706.0,1388.0,3.0,33218.97
29-12-2025,Egypt,tv,Always-On Brand,EGP,1901286.21,2482654.0,0.0,0.0,0.0
29-12-2025,Egypt,Television,Year End Gifting,EGP,622831.75,938857.0,0.0,0.0,0.0
29-12-2025,Egypt,Out of Home,Always-On Brand,EGP,312559.97,1157978.0,0.0,0.0,0.0
29-12-2025,Egypt,Out of Home,Year End Gifting,EGP,287206.55,1019761.0,0.0,0.0,0.0
05-01-2026,UAE,Search,Always-On Brand,AED,221297.35,1333944.0,88013.0,1416.0,3895708.07
05-01-2026,UAE,paid_search,Year End Gifting,AED,40223.27,250499.0,16915.0,273.0,715712.09
05-01-2026,UAE,meta,Always-On Brand,AED,52153.71,1696131.0,20087.0,131.0,335718.91
05-01-2026,UAE,Facebook/Instagram,Year End Gifting,AED,265384.81,8698905.0,104780.0,755.0,1862811.23
05-01-2026,UAE,tiktok,Always-On Brand,AED,160013.1,6490918.0,85119.0,350.0,942048.06
05-01-2026,UAE,TikTok,Year End Gifting,AED,21500.51,885519.0,10679.0,47.0,116268.89
05-01-2026,UAE,YT,Always-On Brand,AED,79386.71,1784118.0,11308.0,34.0,89816.96
05-01-2026,UAE,YouTube,Year End Gifting,AED,171118.75,4317518.0,32235.0,119.0,295521.15
05-01-2026,UAE,Programmatic Display,Always-On Brand,AED,123587.5,10353289.0,10269.0,17.0,43622.64
05-01-2026,UAE,Programmatic Display,Year End Gifting,AED,38538.95,3091219.0,3121.0,5.0,13465.49
05-01-2026,UAE,tv,Always-On Brand,AED,65636.34,1418051.0,0.0,0.0,0.0
05-01-2026,UAE,TV,Year End Gifting,AED,262169.1,5192604.0,0.0,0.0,0.0
05-01-2026,UAE,ooh,Always-On Brand,AED,49538.04,2585442.0,0.0,0.0,0.0
05-01-2026,UAE  ,OOH,Year End Gifting,AED,32688.38,1818789.0,0.0,0.0,0.0
05-01-2026,KSA,paid_search,Always-On Brand,SAR,339745.7,1961834.0,122034.0,1807.0,5106222.79
05-01-2026,KSA  ,Search,Year End Gifting,SAR,32573.93,184065.0,11525.0,181.0,494411.46
05-01-2026,KSA,Meta,Always-On Brand,SAR,302528.41,10239897.0,135094.0,913.0,2640808.45
05-01-2026,KSA,Meta,Year End Gifting,SAR,175274.38,6683719.0,91330.0,588.0,1659757.46
05-01-2026,KSA,Tik Tok,Always-On Brand,SAR,167741.53,6904854.0,110592.0,452.0,1200633.69
05-01-2026,KSA,Tik Tok,Year End Gifting,SAR,78244.65,3527393.0,49512.0,175.0,511651.43
05-01-2026,KSA,YT,Always-On Brand,SAR,232506.2,5819881.0,40389.0,133.0,388036.05
05-01-2026,KSA,YouTube,Year End Gifting,SAR,69245.07,1746992.0,13441.0,42.0,117196.66
05-01-2026,KSA,Display,Always-On Brand,SAR,99095.57,7548454.0,8257.0,16.0,42451.82
05-01-2026,KSA,Programmatic Display,Year End Gifting,SAR,127434.52,10069970.0,9661.0,20.0,54357.94
05-01-2026,KSA,tv,Always-On Brand,SAR,247730.79,4756413.0,0.0,0.0,0.0
05-01-2026,KSA,tv,Year End Gifting,SAR,191118.25,3749255.0,0.0,0.0,0.0
05-01-2026,KSA,OOH,Always-On Brand,SAR,86197.12,4172736.0,0.0,0.0,0.0
05-01-2026,KSA,Out of Home,Year End Gifting,SAR,30108.08,1492618.0,0.0,0.0,0.0
05-01-2026,Egypt,Search,Always-On Brand,EGP,418069.95,212947.0,13476.0,150.0,1640480.62
05-01-2026,Egypt  ,PaidSearch,Year End Gifting,EGP,1301724.59,571588.0,31431.0,413.0,4237765.85
05-01-2026,Egypt,meta,Always-On Brand,EGP,988310.41,2436559.0,28121.0,170.0,1767908.97
05-01-2026,Egypt,META,Year End Gifting,EGP,857529.2,2082674.0,25380.0,163.0,1710991.35
05-01-2026,Egypt,Tik Tok,Always-On Brand,EGP,187578.94,688103.0,8618.0,32.0,322343.22
05-01-2026,Egypt  ,tiktok,Year End Gifting,EGP,732463.9,2665163.0,43080.0,187.0,2013978.18
05-01-2026,Egypt,YT,Always-On Brand,EGP,518212.05,977116.0,7403.0,33.0,343787.3
05-01-2026,Egypt,YT,Year End Gifting,EGP,769693.67,1628109.0,11161.0,33.0,358194.78
05-01-2026,Egypt,Programmatic,Always-On Brand,EGP,521104.29,2826750.0,2496.0,4.0,41876.89
05-01-2026,Egypt,Display,Year End Gifting,EGP,284484.62,1772812.0,1694.0,2.0,21525.92
05-01-2026,Egypt,Television,Always-On Brand,EGP,840157.55,1254083.0,0.0,0.0,0.0
05-01-2026,Egypt,tv,Year End Gifting,EGP,809076.01,1184081.0,0.0,0.0,0.0
05-01-2026,Egypt,Out of Home,Always-On Brand,EGP,250481.81,936322.0,0.0,0.0,0.0
05-01-2026,Egypt,Out of Home,Year End Gifting,EGP,185641.29,781222.0,0.0,0.0,0.0
12-01-2026,UAE,paid_search,Always-On Brand,AED,113717.19,765681.0,52997.0,613.0,1678732.7
12-01-2026,UAE,Search,New Year Upgrade,AED,156073.78,1025339.0,58174.0,590.0,1613983.9
12-01-2026,UAE,Facebook/Instagram,Always-On Brand,AED,139040.85,5205777.0,63425.0,352.0,869393.0
12-01-2026,UAE,meta,New Year Upgrade,AED,186488.72,5498439.0,63408.0,412.0,1074345.23
12-01-2026,UAE,tiktok,Always-On Brand,AED,62557.79,2934969.0,42010.0,207.0,528024.25
12-01-2026,UAE,tiktok,New Year Upgrade,AED,128285.49,5359817.0,74160.0,323.0,891840.17
12-01-2026,UAE,YT,Always-On Brand,AED,165614.31,3700639.0,28562.0,86.0,237499.1
12-01-2026,UAE,YouTube,New Year Upgrade,AED,78209.91,2035658.0,14902.0,42.0,105290.66
12-01-2026,UAE,Programmatic,Always-On Brand,AED,36032.25,3213760.0,2994.0,5.0,13580.96
12-01-2026,UAE,Programmatic,New Year Upgrade,AED,119161.04,9245748.0,9792.0,14.0,34609.12
12-01-2026,UAE,Television,Always-On Brand,AED,100732.96,1867683.0,0.0,0.0,0.0
12-01-2026,UAE,Television,New Year Upgrade,AED,223285.42,4299643.0,0.0,0.0,0.0
12-01-2026,UAE,ooh,Always-On Brand,AED,53716.27,2993066.0,0.0,0.0,0.0
12-01-2026,UAE,OOH,New Year Upgrade,AED,28795.63,1343926.0,0.0,0.0,0.0
12-01-2026,KSA,Paid Search,Always-On Brand,SAR,161960.98,920931.0,61900.0,783.0,2267669.16
12-01-2026,KSA,paid_search,New Year Upgrade,SAR,245981.06,1520617.0,105025.0,1687.0,4813613.8
12-01-2026,KSA,Facebook/Instagram,Always-On Brand,SAR,182061.89,5955245.0,73207.0,401.0,1102358.9
12-01-2026,KSA,Facebook/Instagram,New Year Upgrade,SAR,267004.4,8424300.0,94394.0,571.0,1619985.6
12-01-2026,KSA,Tik Tok,Always-On Brand,SAR,211208.21,8766627.0,123506.0,474.0,1350317.62
12-01-2026,KSA,tiktok,New Year Upgrade,SAR,56247.19,2906360.0,41971.0,202.0,539908.98
12-01-2026,KSA,YT,Always-On Brand,SAR,158666.81,4024442.0,30055.0,100.0,284130.47
12-01-2026,KSA,youtube,New Year Upgrade,SAR,161288.71,3862989.0,26586.0,80.0,219075.42
12-01-2026,KSA,Display,Always-On Brand,SAR,136101.66,10838476.0,9593.0,15.0,41537.5
12-01-2026,KSA,Programmatic Display,New Year Upgrade,SAR,74823.21,6057536.0,6153.0,11.0,29503.7
12-01-2026,KSA  ,TV,Always-On Brand,SAR,343292.29,6538640.0,0.0,0.0,0.0
12-01-2026,KSA,Television,New Year Upgrade,SAR,96343.19,1995016.0,0.0,0.0,0.0
12-01-2026,KSA,ooh,Always-On Brand,SAR,95618.98,4768280.0,0.0,0.0,0.0
12-01-2026,KSA,OOH,New Year Upgrade,SAR,15383.19,778232.0,0.0,0.0,0.0
12-01-2026,Egypt  ,PaidSearch,Always-On Brand,EGP,476454.74,228865.0,15072.0,232.0,2418634.77
12-01-2026,Egypt,paid_search,New Year Upgrade,EGP,1084022.34,499420.0,26295.0,355.0,3902098.11
12-01-2026,Egypt,META,Always-On Brand,EGP,1422958.62,3493250.0,40588.0,234.0,2528524.69
12-01-2026,Egypt,Facebook/Instagram,New Year Upgrade,EGP,403338.01,930028.0,11851.0,92.0,999446.75
12-01-2026,Egypt,Tik Tok,Always-On Brand,EGP,836208.66,2658208.0,41109.0,142.0,1522702.18
12-01-2026,Egypt,Tik Tok,New Year Upgrade,EGP,165376.84,607349.0,8241.0,31.0,314829.44
12-01-2026,Egypt,youtube,Always-On Brand,EGP,111468.29,195902.0,1419.0,4.0,42981.3
12-01-2026,Egypt,youtube,New Year Upgrade,EGP,1155959.33,2270367.0,16642.0,59.0,621710.63
12-01-2026,Egypt,Display,Always-On Brand,EGP,557256.77,3336067.0,2681.0,4.0,43570.22
12-01-2026,Egypt,Display,New Year Upgrade,EGP,399328.56,2554286.0,2007.0,4.0,40649.45
12-01-2026,Egypt,tv,Always-On Brand,EGP,643137.86,876926.0,0.0,0.0,0.0
12-01-2026,Egypt,tv,New Year Upgrade,EGP,1157340.12,1752322.0,0.0,0.0,0.0
12-01-2026,Egypt,OOH,Always-On Brand,EGP,137003.08,495278.0,0.0,0.0,0.0
12-01-2026,Egypt  ,ooh,New Year Upgrade,EGP,263567.9,1022867.0,0.0,0.0,0.0
19-01-2026,UAE,PaidSearch,Always-On Brand,AED,120059.78,860517.0,52114.0,740.0,1841771.15
19-01-2026,UAE  ,Paid Search,New Year Upgrade,AED,46733.52,277712.0,16862.0,269.0,712042.22
19-01-2026,UAE,META,Always-On Brand,AED,61446.67,1905501.0,21826.0,156.0,416800.4
19-01-2026,UAE,meta,New Year Upgrade,AED,137450.98,4455371.0,49856.0,320.0,860909.55
19-01-2026,UAE,Tik Tok,Always-On Brand,AED,34771.91,1608106.0,21828.0,115.0,298812.54
19-01-2026,UAE,tiktok,New Year Upgrade,AED,82855.12,3424896.0,51369.0,222.0,566625.2
19-01-2026,UAE,youtube,Always-On Brand,AED,92689.61,2297737.0,16222.0,51.0,140488.82
19-01-2026,UAE,YT,New Year Upgrade,AED,73210.68,1830794.0,14460.0,43.0,108808.63
19-01-2026,UAE,Programmatic Display,Always-On Brand,AED,68760.5,5261723.0,4640.0,9.0,23533.41
19-01-2026,UAE,Display,New Year Upgrade,AED,22775.87,1815337.0,1634.0,3.0,8016.97
19-01-2026,UAE,TV,Always-On Brand,AED,25389.14,511476.0,0.0,0.0,0.0
19-01-2026,UAE,TV,New Year Upgrade,AED,93733.76,1821018.0,0.0,0.0,0.0
19-01-2026,UAE,ooh,Always-On Brand,AED,6974.63,360666.0,0.0,0.0,0.0
19-01-2026,UAE,Out of Home,New Year Upgrade,AED,19900.69,1011259.0,0.0,0.0,0.0
19-01-2026,KSA,Search,Always-On Brand,SAR,122944.92,741546.0,42091.0,650.0,1782560.55
19-01-2026,KSA,Paid Search,New Year Upgrade,SAR,120298.35,820359.0,44118.0,545.0,1563275.26
19-01-2026,KSA,META,Always-On Brand,SAR,77279.6,2537792.0,28498.0,178.0,486725.46
19-01-2026,KSA,Meta,New Year Upgrade,SAR,181221.49,5356975.0,58544.0,355.0,935534.12
19-01-2026,KSA,tiktok,Always-On Brand,SAR,124497.08,4840677.0,72537.0,270.0,764162.02
19-01-2026,KSA,tiktok,New Year Upgrade,SAR,46574.29,2232677.0,33052.0,154.0,418045.07
19-01-2026,KSA,YouTube,Always-On Brand,SAR,165604.81,3730510.0,27174.0,87.0,239941.14
19-01-2026,KSA,YT,New Year Upgrade,SAR,21554.75,536934.0,3346.0,11.0,30324.87
19-01-2026,KSA,Programmatic Display,Always-On Brand,SAR,106189.07,8598483.0,8249.0,12.0,32468.15
19-01-2026,KSA,Display,New Year Upgrade,SAR,21307.73,1664227.0,1426.0,3.0,8510.9
19-01-2026,KSA,tv,Always-On Brand,SAR,122751.17,2323340.0,0.0,0.0,0.0
19-01-2026,KSA,tv,New Year Upgrade,SAR,20706.36,365070.0,0.0,0.0,0.0
19-01-2026,KSA,OOH,Always-On Brand,SAR,20373.69,977852.0,0.0,0.0,0.0
19-01-2026,KSA,Out of Home,New Year Upgrade,SAR,18797.48,830016.0,0.0,0.0,0.0
19-01-2026,Egypt,Paid Search,Always-On Brand,EGP,769750.49,380346.0,27343.0,445.0,4766089.84
19-01-2026,Egypt,paid_search,New Year Upgrade,EGP,223441.84,101458.0,4935.0,64.0,643413.02
19-01-2026,Egypt,meta,Always-On Brand,EGP,438900.08,1079897.0,11693.0,75.0,781563.24
19-01-2026,Egypt,Meta,New Year Upgrade,EGP,628407.14,1534771.0,16710.0,108.0,1083768.1
19-01-2026,Egypt,TikTok,Always-On Brand,EGP,280930.9,986993.0,12581.0,49.0,526093.4
19-01-2026,Egypt,Tik Tok,New Year Upgrade,EGP,378188.34,1343837.0,19271.0,89.0,934631.72
19-01-2026,Egypt,YT,Always-On Brand,EGP,261023.21,495096.0,3429.0,10.0,104242.56
19-01-2026,Egypt,YouTube,New Year Upgrade,EGP,572474.16,1123436.0,8191.0,24.0,257670.1
19-01-2026,Egypt,Programmatic,Always-On Brand,EGP,189864.09,1140753.0,966.0,1.0,10998.34
19-01-2026,Egypt,Programmatic,New Year Upgrade,EGP,369212.0,2211795.0,1867.0,3.0,31645.14
19-01-2026,Egypt,TV,Always-On Brand,EGP,332613.63,545647.0,0.0,0.0,0.0
19-01-2026,Egypt,tv,New Year Upgrade,EGP,304146.02,460109.0,0.0,0.0,0.0
19-01-2026,Egypt,Out of Home,Always-On Brand,EGP,114657.97,424769.0,0.0,0.0,0.0
19-01-2026,Egypt,OOH,New Year Upgrade,EGP,39697.6,149374.0,0.0,0.0,0.0
26-01-2026,UAE,Paid Search,Always-On Brand,AED,60724.27,371705.0,23246.0,306.0,832246.68
26-01-2026,UAE,PaidSearch,New Year Upgrade,AED,115727.56,727046.0,49217.0,642.0,1684921.26
26-01-2026,UAE,meta,Always-On Brand,AED,70836.7,2343282.0,31426.0,211.0,549635.85
26-01-2026,UAE,Meta,New Year Upgrade,AED,113555.8,3642027.0,48451.0,293.0,780435.9
26-01-2026,UAE,TikTok,Always-On Brand,AED,40442.0,1960623.0,26219.0,125.0,313235.18
26-01-2026,UAE,tiktok,New Year Upgrade,AED,76091.63,3155213.0,44766.0,217.0,594546.66
26-01-2026,UAE,youtube,Always-On Brand,AED,54568.07,1434421.0,10728.0,35.0,89711.71
26-01-2026,UAE,YT,New Year Upgrade,AED,76028.14,1971817.0,13008.0,43.0,108818.54
26-01-2026,UAE,Programmatic Display,Always-On Brand,AED,73279.58,5802453.0,5974.0,12.0,30403.66
26-01-2026,UAE,Programmatic Display,New Year Upgrade,AED,17658.58,1487633.0,1417.0,2.0,5462.97
26-01-2026,UAE,TV,Always-On Brand,AED,93711.42,1846509.0,0.0,0.0,0.0
26-01-2026,UAE,Television,New Year Upgrade,AED,9544.13,170826.0,0.0,0.0,0.0
26-01-2026,UAE,OOH,Always-On Brand,AED,14172.67,720912.0,0.0,0.0,0.0
26-01-2026,UAE,OOH,New Year Upgrade,AED,13555.91,727544.0,0.0,0.0,0.0
26-01-2026,KSA,paid_search,Always-On Brand,SAR,130159.13,815265.0,55306.0,820.0,2196830.86
26-01-2026,KSA,paid_search,New Year Upgrade,SAR,94541.97,665573.0,38330.0,574.0,1528297.19
26-01-2026,KSA  ,Meta,Always-On Brand,SAR,139412.26,4459050.0,56079.0,322.0,941473.15
26-01-2026,KSA,META,New Year Upgrade,SAR,117290.07,3605863.0,45955.0,337.0,991355.31
26-01-2026,KSA,TikTok,Always-On Brand,SAR,35439.33,1448961.0,21526.0,89.0,244932.39
26-01-2026,KSA,TikTok,New Year Upgrade,SAR,112727.14,4472470.0,67912.0,268.0,714564.57
26-01-2026,KSA,youtube,Always-On Brand,SAR,190980.23,4868533.0,37135.0,114.0,326036.73
26-01-2026,KSA,youtube,New Year Upgrade,SAR,10266.21,277868.0,2113.0,6.0,17517.54
26-01-2026,KSA,Programmatic,Always-On Brand,SAR,51361.55,4184445.0,3608.0,5.0,13183.4
26-01-2026,KSA,Programmatic Display,New Year Upgrade,SAR,74581.05,5681010.0,5036.0,9.0,24123.21
26-01-2026,KSA,Television,Always-On Brand,SAR,29251.37,590486.0,0.0,0.0,0.0
26-01-2026,KSA,Television,New Year Upgrade,SAR,106419.91,2234851.0,0.0,0.0,0.0
26-01-2026,KSA,OOH,Always-On Brand,SAR,12410.39,563483.0,0.0,0.0,0.0
26-01-2026,KSA,ooh,New Year Upgrade,SAR,25853.01,1337920.0,0.0,0.0,0.0
26-01-2026,Egypt,Search,Always-On Brand,EGP,325912.85,155379.0,9694.0,138.0,1517038.69
26-01-2026,Egypt,paid_search,New Year Upgrade,EGP,631749.23,320565.0,19131.0,258.0,2705084.85
26-01-2026,Egypt,Facebook/Instagram,Always-On Brand,EGP,275445.73,650332.0,8187.0,47.0,500925.42
